RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_PUPIL	TRIAL_INDEX	button_RT	button_pressed	combined_cs_status	comp_q	cs_word	cs_word_char_position	cs_word_length	cs_word_or_combo	cs_word_or_combo_char_position	cs_word_or_combo_length	cs_word_or_combo_word_position	cs_word_word_position	cword	cword_char_position	cword_length	cword_word_position	e_status	exp_button	exp_response	frame_cword_space	item_num	lang	list	p_status	pre_cs_word_frame_space	pre_cs_word_or_combo_space	pre_cword_frame_space	response_accuracy	sent	sent_length_words	taboo_status	SINGLE_FIXATION_DURATION	FIRST_FIXATION_DURATION	GAZE_DURATION	REGRESSION_PATH_DURATION	REREADING_DURATION	TOTAL_DURATION	FIRST_PASS_REGRESSION	FIRST_PAST_FIXATION
26	FALSE	2072	30	2175	Up	n	Did they see the movie last week?	last	18	4	last	18	4	5	5	dynamic	35	7	8	e	Up	y	The movie we saw last weekend was dynamic	35	Eng	2	s	The movie we saw	The movie we saw	The movie we saw last weekend was	correct	The movie we saw last weekend was dynamic from beginning to end.	12	neut	228	228	228	228	0	664	0	1
26	FALSE	1795	31	2382	Up	n	Was he in a relationship when he got it?	gave	19	4	gave	19	4	4	4	syphilis	28	8	6	e	Up	y	His ex girlfriend gave him syphilis	30	Eng	2	s	His ex girlfriend	His ex girlfriend	His ex girlfriend gave him	correct	His ex girlfriend gave him syphilis in college.	8	taboo	259	259	259	259	0	1030	0	1
26	FALSE	1892	32	1309	Up	.	Was the nurse great at her job?	.	.	.	.	.	.	1	0	.	.	.	0	f	Up	y	.	0	Eng	2	s	.	.	.	correct	The nurse deserves credit for saving the patient's life.	.	.	.	0	0	0	.	0	0	0
26	FALSE	2049	33	2084	Up	.	Did the children see the insect in the kitchen?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	2	s	.	.	.	correct	"Last night, my children saw a cockroach in the kitchen."	.	.	.	0	0	0	.	0	0	0
26	FALSE	1777	34	3588	Down	.	Is their best girl friend moving out of the country?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	2	s	.	.	.	correct	My best girl friend is moving upstate during Christmas break.	.	.	.	0	0	0	.	0	0	0
26	FALSE	1998	35	3764	Up	.	Is their roommate mostly healthy?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	2	s	.	.	.	correct	It∆s not true that my roommate is sick all the time.	.	.	.	0	0	0	.	0	0	0
26	FALSE	1956	36	1409	Down	.	Is the person stingy?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	2	s	.	.	.	correct	"Every time I go on a vacation, I buy gifts for my family."	.	.	.	0	0	0	.	0	0	0
26	FALSE	1792	37	1360	Down	.	Is Richard in the football team?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Richard couldn't get into the football team 'cause he didn't have the muscle mass for it.	.	.	.	0	0	0	.	0	0	0
26	FALSE	1891	38	4035	Down	y	Did they read about this yesterday?	read	17	4	I read	15	6	3	4	rape	30	4	7	e	Down	n	"This morning, I read about a rape"	6	Eng	2	s	"This morning, I"	"This morning,"	"This morning, I read about a"	correct	"This morning, I read about a rape that happened yesterday in our city."	14	taboo	150	150	150	150	0	150	0	1
26	FALSE	1705	39	3414	Down	n	Could she button the jacket?	was	23	3	was	23	3	5	5	tits	45	4	10	e	Down	n	The blazer she bought was too small for her tits	42	Eng	2	s	The blazer she bought	The blazer she bought	The blazer she bought was too small for her	correct	"The blazer she bought was too small for her tits, so she returned it."	14	taboo	.	0	0	0	.	0	.	0
26	FALSE	1968	40	1565	Down	.	Was Alan calm at his job?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	2	s	.	.	.	correct	Alan lost his job at the customer service company 'cause he yelled at a customer.	.	.	.	0	0	0	.	0	0	0
26	FALSE	1799	41	1409	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	2	s	.	.	.	correct	"At the beginning of the semester, I registered for courses, but I didn't take them."	.	.	.	0	0	0	.	0	0	0
26	FALSE	1885	42	1550	Down	.	Was it the school principal that believes this?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	2	s	.	.	.	correct	The guidance counselor believes that movies nowadays display a lot of violence.	.	.	.	0	0	0	.	0	0	0
26	FALSE	2020	43	2901	Up	n	Was there a lot of them?	pointed	23	7	pointed	23	7	5	5	doors	70	5	13	e	Up	y	The museum tour guide pointed out how his paintings were filled with doors	5	Eng	2	s	The museum tour guide	The museum tour guide	The museum tour guide pointed out how his paintings were filled with	correct	The museum tour guide pointed out how his paintings were filled with doors at the beginning of his career.	19	neut	246	246	246	330	84	246	1	1
26	FALSE	2074	44	3835	Down	n	Did they hurt after jogging?	that	10	4	that	10	4	3	3	boobs	19	5	5	e	Up	y	She said that her boobs	18	Eng	2	s	She said	She said	She said that her	incorrect	She said that her boobs hurt after running.	8	taboo	173	173	173	173	0	321	0	1
26	FALSE	1237	45	2682	Down	.	Do her parents criticize the person's mother?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	2	s	.	.	.	correct	"My mom doesn't like her aunt and uncle, 'cause they always criticize her when they come for a visit."	.	.	.	0	0	0	.	0	0	0
26	FALSE	1856	46	1676	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	9	e	Down	n	"Last night over text message, he invited that colleague"	41	Eng	2	s	"Last night over text message, he"	"Last night over text message,"	"Last night over text message, he invited that"	correct	"Last night over text message, he invited that colleague to his place for dinner."	14	neut	106	106	106	106	0	836	0	1
26	FALSE	1808	47	2285	Down	.	Is the ticket in the living room?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	2	s	.	.	.	correct	"Don't lose the piece of paper on the kitchen table, it's a lottery ticket."	.	.	.	0	0	0	.	0	0	0
26	FALSE	1890	48	1102	Up	n	Did she travel a lot in her twenties?	when	26	4	when	26	4	6	6	acrobat	48	7	11	e	Up	y	My friend traveled a lot when she worked as an acrobat	47	Eng	2	s	My friend traveled a lot	My friend traveled a lot	My friend traveled a lot when she worked as an	correct	My friend traveled a lot when she worked as an acrobat in her twenties.	14	neut	314	314	314	688	374	314	1	1
26	FALSE	1342	49	1234	Up	n	Did the aunts chat over coffee?	were	10	4	were	10	4	3	3	agriculture	30	11	6	e	Up	y	My aunts were chatting about agriculture	29	Eng	2	s	My aunts	My aunts	My aunts were chatting about	correct	My aunts were chatting about agriculture while having coffee yesterday.	10	neut	175	175	175	175	0	175	0	1
26	FALSE	2146	50	1522	Down	y	Did the person see the picture on their computer?	picture	19	7	a picture	17	9	4	5	butthole	32	8	8	e	Down	n	Yesterday I saw a picture of a butthole	12	Eng	2	s	Yesterday I saw a	Yesterday I saw	Yesterday I saw a picture of a	correct	Yesterday I saw a picture of a butthole in my cousin's phone.	12	taboo	0	176	340	543	203	694	1	1
26	FALSE	1866	51	1825	Up	n	Did Carl turn around?	she	26	3	she	26	3	5	5	muscle	44	6	9	e	Up	y	"When Carl turned around, she could see his muscle"	23	Eng	2	s	"When Carl turned around,"	"When Carl turned around,"	"When Carl turned around, she could see his"	correct	"When Carl turned around, she could see his muscle through his clothes."	12	neut	251	251	251	673	422	334	1	1
26	FALSE	2098	52	6776	Up	.	Is the person going on a short trip?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	2	s	.	.	.	incorrect	"Next spring, I'm going to Europe for a year, but I need to start preparing soon."	.	.	.	0	0	0	.	0	0	0
27	FALSE	1132	1	5875	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	0	.	.	.	0	p	Up	y	.	0	Eng	3	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.	.	0	0	0	.	0	0	0
27	FALSE	1106	2	5116	Down	.	Was the person thinking about their grades?	.	.	.	.	.	.	.	0	.	.	.	0	p	Up	y	.	0	Eng	3	p	.	.	.	incorrect	I locked myself out yesterday because I was thinking about my exams.	.	.	.	0	0	0	.	0	0	0
27	FALSE	1053	3	2446	Down	.	Is their father carefree?	.	.	.	.	.	.	.	0	.	.	.	0	p	Down	n	.	0	Eng	3	p	.	.	.	correct	My dad is worried because his co-worker is frequently sick.	.	.	.	0	0	0	.	0	0	0
27	FALSE	1011	4	1770	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	0	.	.	.	0	p	Up	y	.	0	Eng	3	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.	.	0	0	0	.	0	0	0
27	FALSE	1206	5	4726	Up	n	Did Maria's mom find it in Maria's private space?	found	13	5	found	13	5	3	3	dildo	21	5	5	e	Up	y	Maria's mom found a dildo	25	Eng	3	s	Maria's mom	Maria's mom	Maria's mom found a	correct	Maria's mom found a dildo in her room.	8	taboo	0	446	559	559	0	559	0	1
27	FALSE	1066	6	5651	Up	.	Will their sister be in Florida for Christmas?	.	.	.	.	.	.	4	0	.	.	.	0	f	Up	y	.	0	Eng	3	s	.	.	.	correct	"If I go to Orlando for Christmas, I can stop by your sister and give it to her."	.	.	.	0	0	0	.	0	0	0
27	FALSE	1037	7	2286	Up	.	Are the printers faulty?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	3	s	.	.	.	correct	The office printers keep breaking every time I have a big meeting.	.	.	.	0	0	0	.	0	0	0
27	FALSE	1131	8	10456	Down	n	Could she button the jacket?	was	23	3	was	23	3	5	5	shoulders	45	9	10	e	Down	n	The blazer she bought was too small for her shoulders	42	Eng	3	s	The blazer she bought	The blazer she bought	The blazer she bought was too small for her	correct	"The blazer she bought was too small for her shoulders, so she returned it."	14	neut	0	190	390	390	0	390	0	1
27	FALSE	980	9	2650	Down	.	Does the speaker get up early?	.	.	.	.	.	.	4	0	.	.	.	0	f	Down	n	.	0	Eng	3	s	.	.	.	correct	"I know a few bakers who have to be up at 4, so I consider myself lucky that I can wake up at 9."	.	.	.	0	0	0	.	0	0	0
27	FALSE	1091	10	4022	Down	.	Is the ticket in the living room?	.	.	.	.	.	.	4	0	.	.	.	0	f	Down	n	.	0	Eng	3	s	.	.	.	correct	"Don't lose the piece of paper on the kitchen table, it's a lottery ticket."	.	.	.	0	0	0	.	0	0	0
27	FALSE	1025	11	2363	Up	.	Does Katie want to go to the highschool reunion?	.	.	.	.	.	.	4	0	.	.	.	0	f	Up	y	.	0	Eng	3	s	.	.	.	correct	Katie is so happy that she will see all her highschool friends at the reunion.	.	.	.	0	0	0	.	0	0	0
27	FALSE	1025	12	3284	Down	n	Did this happen when he returned from the lake?	from	18	4	from	18	4	4	4	shit	40	4	9	e	Down	n	"When he returned from the farm, he had shit"	7	Eng	3	s	When he returned	When he returned	"When he returned from the farm, he had"	correct	"When he returned from the farm, he had shit all over his pants."	13	taboo	133	133	133	133	0	673	0	1
27	FALSE	1133	13	2993	Up	n	Was he in a relationship when he got it?	gave	19	4	gave	19	4	4	4	motorcycle	30	10	7	e	Up	y	His ex girlfriend gave him a motorcycle	30	Eng	3	s	His ex girlfriend	His ex girlfriend	His ex girlfriend gave him a	correct	His ex girlfriend gave him a motorcycle in college.	9	neut	249	249	249	249	0	364	0	1
27	FALSE	1029	14	2177	Up	.	Are the names from the thirties becoming popular?	.	.	.	.	.	.	3	0	.	.	.	0	f	Down	n	.	0	Eng	3	s	.	.	.	incorrect	"According to the census, many names from the twenties are becoming popular."	.	.	.	0	0	0	.	0	0	0
27	FALSE	1062	15	1755	Down	y	Did this happen in the street?	heard	13	5	I heard	11	7	3	4	handjob	43	7	10	e	Down	n	Last week I heard that Angela gave John a handjob	37	Eng	3	s	Last week I	Last week	Last week I heard that Angela gave John a	correct	Last week I heard that Angela gave John a handjob in the park.	13	taboo	0	247	587	587	0	587	0	1
27	FALSE	1063	16	6051	Down	.	Is the person stingy?	.	.	.	.	.	.	4	0	.	.	.	0	f	Down	n	.	0	Eng	3	s	.	.	.	correct	"Every time I go on a vacation, I buy gifts for my family."	.	.	.	0	0	0	.	0	0	0
27	FALSE	992	17	2696	Down	n	Did the person see it on the cupboard?	we	15	2	we	15	2	4	4	pubic hair	45	10	11	e	Down	n	"In the hostel we were staying at, I found a pubic hair"	19	Eng	3	s	In the hostel	In the hostel	"In the hostel we were staying at, I found a"	correct	"In the hostel we were staying at, I found a pubic hair on the bed sheet."	16	taboo	240	240	240	240	0	240	0	1
27	FALSE	985	18	1645	Up	n	Did they go on a date?	that	15	4	that	15	4	4	4	cock	29	4	8	e	Up	y	I didn∆t know that he had a cock	43	Eng	3	s	I didn∆t know	I didn∆t know	I didn∆t know that he had a	correct	I didn∆t know that he had a cock that big until we went on a date.	16	.	0	221	432	432	0	682	0	1
27	FALSE	982	19	3681	Down	n	Did he get out of the car?	and	28	3	and	28	3	7	7	airplane	49	8	10	e	Down	n	"He got out of the building and started yelling ""airplane"""	48	Eng	3	s	He got out of the building	He got out of the building	He got out of the building and started yelling	correct	"He got out of the building and started yelling ""airplane"" in the middle of a busy street."	17	neut	0	511	511	1755	1244	1090	1	1
27	FALSE	1039	20	1474	Up	.	Are the chairs new?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	3	s	.	.	.	correct	The kitchen chairs are wrapped 'cause I got them yesterday.	.	.	.	0	0	0	.	0	0	0
27	FALSE	996	21	2467	Down	.	Was it the school principal that believes this?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	3	s	.	.	.	correct	The guidance counselor believes that movies nowadays display a lot of violence.	.	.	.	0	0	0	.	0	0	0
27	FALSE	1048	22	2072	Down	.	Are there fewer exotic pets?	.	.	.	.	.	.	3	0	.	.	.	0	f	Down	n	.	0	Eng	3	s	.	.	.	correct	"Because people are getting more exotic pets, there's more work for specialist vets like Aaron."	.	.	.	0	0	0	.	0	0	0
27	FALSE	1027	23	9984	Down	.	Did they take any courses this semester?	.	.	.	.	.	.	4	0	.	.	.	0	f	Down	n	.	0	Eng	3	s	.	.	.	correct	"At the beginning of the semester, I registered for courses, but I didn't take them."	.	.	.	0	0	0	.	0	0	0
27	FALSE	1021	24	3174	Down	.	Is their older brother going to Ithaca?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	3	s	.	.	.	correct	My older brother is going to Italy at the end of school year.	.	.	.	0	0	0	.	0	0	0
27	FALSE	1022	25	4709	Up	.	Did Joe have to wait a lot at the hospital?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	3	s	.	.	.	correct	"When Joe arrived at the hospital, there was a huge line of patients ahead of him."	.	.	.	0	0	0	.	0	0	0
27	FALSE	968	26	2893	Down	n	Did they examine them at the doctor's office?	they	18	4	they	18	4	4	4	testicles	36	9	7	e	Down	n	"Today at school, they examined the testicles"	31	Eng	3	s	"Today at school,"	"Today at school,"	"Today at school, they examined the"	correct	"Today at school, they examined the testicles of the children at the annual health checkup."	15	taboo	0	280	638	638	0	1179	0	1
27	FALSE	1079	27	3038	Down	n	Were they in front of the cinema?	there	21	5	there	21	5	5	5	girls	41	5	10	e	Down	n	My friend said that there were a lot of girls	36	Eng	3	s	My friend said that	My friend said that	My friend said that there were a lot of	correct	My friend said that there were a lot of girls in front of the club last night.	17	neut	.	0	0	0	.	225	.	0
27	FALSE	966	28	1793	Up	.	Is Layla motivated?	.	.	.	.	.	.	1	0	.	.	.	0	f	Up	y	.	0	Eng	3	s	.	.	.	correct	"Layla has all the qualities of a future astronaut, along with an unstoppable ambition."	.	.	.	0	0	0	.	0	0	0
27	FALSE	973	29	3619	Down	.	Did the librarian decide to move to Syria?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	3	s	.	.	.	correct	The school librarian decided to move to Serbia at the end of the school year.	.	.	.	0	0	0	.	0	0	0
27	FALSE	1016	30	1921	Down	y	Did the person see the picture on their computer?	picture	19	7	a picture	17	9	4	5	wolf	32	4	8	e	Down	n	Yesterday I saw a picture of a wolf	12	Eng	3	s	Yesterday I saw a	Yesterday I saw	Yesterday I saw a picture of a	correct	Yesterday I saw a picture of a wolf in my cousin's phone.	12	neut	0	361	578	578	0	578	0	1
27	FALSE	1076	31	3771	Up	.	Did the children see the insect in the kitchen?	.	.	.	.	.	.	4	0	.	.	.	0	f	Up	y	.	0	Eng	3	s	.	.	.	correct	"Last night, my children saw a cockroach in the kitchen."	.	.	.	0	0	0	.	0	0	0
27	FALSE	1056	32	2198	Down	.	Is the person going on a short trip?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	3	s	.	.	.	correct	"Next spring, I'm going to Europe for a year, but I need to start preparing soon."	.	.	.	0	0	0	.	0	0	0
27	FALSE	1055	33	5096	Up	.	Is their roommate mostly healthy?	.	.	.	.	.	.	3	0	.	.	.	0	f	Up	y	.	0	Eng	3	s	.	.	.	correct	It∆s not true that my roommate is sick all the time.	.	.	.	0	0	0	.	0	0	0
27	FALSE	1020	34	3879	Up	.	Can exchange students stay in Europe for a year?	.	.	.	.	.	.	2	0	.	.	.	0	f	Up	y	.	0	Eng	3	s	.	.	.	correct	Exchange students can't stay in Europe for more than a year.	.	.	.	0	0	0	.	0	0	0
27	FALSE	1104	35	4104	Up	.	Do students gain weight in college?	.	.	.	.	.	.	7	0	.	.	.	0	f	Up	y	.	0	Eng	3	s	.	.	.	correct	It∆s confirmed that students gain weight during their freshman year in college.	.	.	.	0	0	0	.	0	0	0
27	FALSE	1089	36	12310	Down	n	Did they hurt after jogging?	that	10	4	that	10	4	3	3	knees	19	5	5	e	Up	y	She said that her knees	18	Eng	3	s	She said	She said	She said that her	incorrect	She said that her knees hurt after running.	8	neut	284	284	284	284	0	284	0	1
27	FALSE	1005	37	2291	Up	.	Was the nurse great at her job?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	3	s	.	.	.	correct	The nurse deserves credit for saving the patient's life.	.	.	.	0	0	0	.	0	0	0
27	FALSE	1008	38	1516	Down	.	Are the neighbors happy about the casino?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	3	s	.	.	.	correct	My neighbors are against the casino being built in our neighborhood.	.	.	.	0	0	0	.	0	0	0
27	FALSE	983	39	5112	Up	.	Do we go to the zoo every week?	.	.	.	.	.	.	3	0	.	.	.	0	f	Up	y	.	0	Eng	3	s	.	.	.	correct	"Every Sunday, I take my nephews to the zoo, but they∆re sad they can't touch the animals."	.	.	.	0	0	0	.	0	0	0
27	FALSE	912	40	1707	Down	n	Was it on the train seat?	that	15	4	that	15	4	4	4	flour	30	5	7	e	Down	n	I could swear that there was flour	24	Eng	3	s	I could swear	I could swear	I could swear that there was	correct	I could swear that there was flour on the seat of the bus.	13	neut	0	233	894	894	0	894	0	1
27	FALSE	1019	41	4557	Up	y	Did they read about this yesterday?	read	17	4	I read	15	6	3	4	show	30	4	7	e	Down	n	"This morning, I read about a show"	6	Eng	3	s	"This morning, I"	"This morning,"	"This morning, I read about a"	incorrect	"This morning, I read about a show that happened yesterday in our city."	14	neut	171	171	171	171	0	171	0	1
27	FALSE	893	42	1962	Up	.	Is the oven economical?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	3	s	.	.	.	correct	The landlord got us a new electric oven to help us save energy.	.	.	.	0	0	0	.	0	0	0
27	FALSE	965	43	2303	Down	.	Does their grandpa sleep all day?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	3	s	.	.	.	correct	My grandpa gets up early every morning to milk the cows in our red barn.	.	.	.	0	0	0	.	0	0	0
27	FALSE	949	44	1444	Down	.	Is Richard in the football team?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	3	s	.	.	.	correct	Richard couldn't get into the football team 'cause he didn't have the muscle mass for it.	.	.	.	0	0	0	.	0	0	0
27	FALSE	934	45	19987	Up	.	Is their friend a maverick?	.	.	.	.	.	.	3	0	.	.	.	0	f	Down	n	.	0	Eng	3	s	.	.	.	incorrect	"I always want to ride on the rollercoaster at country fairs, but my best friend is too scared."	.	.	.	0	0	0	.	0	0	0
27	FALSE	911	46	3220	Down	.	Is their best girl friend moving out of the country?	.	.	.	.	.	.	1	0	.	.	.	0	f	Down	n	.	0	Eng	3	s	.	.	.	correct	My best girl friend is moving upstate during Christmas break.	.	.	.	0	0	0	.	0	0	0
27	FALSE	958	47	3734	Down	.	Was Alan calm at his job?	.	.	.	.	.	.	4	0	.	.	.	0	f	Down	n	.	0	Eng	3	s	.	.	.	correct	Alan lost his job at the customer service company 'cause he yelled at a customer.	.	.	.	0	0	0	.	0	0	0
27	FALSE	1064	48	1551	Down	n	Was he addicted for 5 years?	was	16	3	was	16	3	4	4	masturbation	32	12	7	e	Down	n	"In college, he was addicted to masturbation"	13	Eng	3	s	"In college, he"	"In college, he"	"In college, he was addicted to"	correct	"In college, he was addicted to masturbation for three years."	10	taboo	0	172	414	414	0	414	0	1
27	FALSE	979	49	3274	Up	.	Is our team good at football?	.	.	.	.	.	.	5	0	.	.	.	0	f	Up	y	.	0	Eng	3	s	.	.	.	correct	It's obvious that our school team will win the next football game.	.	.	.	0	0	0	.	0	0	0
27	FALSE	1002	50	1996	Down	.	Was Scott's bike stolen?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	3	s	.	.	.	correct	"Scott got stuck at the police today, 'cause someone stole his car yesterday."	.	.	.	0	0	0	.	0	0	0
27	FALSE	950	51	4494	Up	n	Did this happen after the training?	was	16	3	was	16	3	3	3	horny	25	5	5	e	Up	y	His girlfriend was very horny	1	Eng	3	s	His girlfriend	His girlfriend	His girlfriend was very	correct	His girlfriend was very horny after her usual workout in the morning.	12	taboo	0	345	571	571	0	571	0	1
27	FALSE	950	52	21365	Up	.	Do her parents criticize the person's mother?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	3	s	.	.	.	incorrect	"My mom doesn't like her aunt and uncle, 'cause they always criticize her when they come for a visit."	.	.	.	0	0	0	.	0	0	0
28	FALSE	1101	1	2047	Up	.	Are phone calls better now?	.	.	.	.	.	.	.	0	.	.	.	0	p	Up	y	.	0	Eng	4	p	.	.	.	correct	The new towers are improving phone calls in the area.	.	.	.	0	0	0	.	0	0	0
28	FALSE	1049	2	2413	Down	.	Is their father carefree?	.	.	.	.	.	.	.	0	.	.	.	0	p	Down	n	.	0	Eng	4	p	.	.	.	correct	My dad is worried because his co-worker is frequently sick.	.	.	.	0	0	0	.	0	0	0
28	FALSE	928	3	1342	Up	.	Did Marc apply for the job?	.	.	.	.	.	.	.	0	.	.	.	0	p	Up	y	.	0	Eng	4	p	.	.	.	correct	Marc applied for the job even though he doesn't fully satisfy the criteria.	.	.	.	0	0	0	.	0	0	0
28	FALSE	859	4	2644	Up	.	Was the person thinking about their grades?	.	.	.	.	.	.	.	0	.	.	.	0	p	Up	y	.	0	Eng	4	p	.	.	.	correct	I locked myself out yesterday because I was thinking about my exams.	.	.	.	0	0	0	.	0	0	0
28	FALSE	892	5	3780	Down	.	Is the ticket in the living room?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	4	s	.	.	.	correct	"Don't lose the piece of paper on the kitchen table, it's a lottery ticket."	.	.	.	0	0	0	.	0	0	0
28	FALSE	905	6	3568	Up	n	Do children start talking about this very early?	start	6	5	start	6	5	2	2	sex	26	3	5	e	Up	y	Kids start talking about sex	20	Eng	4	s	Kids	Kids	Kids start talking about	correct	Kids start talking about sex very early these days.	9	taboo	291	291	291	291	0	291	0	1
28	FALSE	883	7	3305	Down	.	Is their older brother going to Ithaca?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	4	s	.	.	.	correct	My older brother is going to Italy at the end of school year.	.	.	.	0	0	0	.	0	0	0
28	FALSE	850	8	1588	Up	n	Did they go on a date?	that	15	4	that	15	4	4	4	belly	29	5	8	e	Up	y	I didn∆t know that he had a belly	43	Eng	4	s	I didn∆t know	I didn∆t know	I didn∆t know that he had a	correct	I didn∆t know that he had a belly that big until we went on a date.	16	neut	.	0	0	0	.	506	.	0
28	FALSE	800	9	1695	Down	.	Do her parents criticize the person's mother?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	4	s	.	.	.	correct	"My mom doesn't like her aunt and uncle, 'cause they always criticize her when they come for a visit."	.	.	.	0	0	0	.	0	0	0
28	FALSE	886	10	3203	Down	.	Is their friend a maverick?	.	.	.	.	.	.	.	0	.	.	.	0	f	Down	n	.	0	Eng	4	s	.	.	.	correct	"I always want to ride on the rollercoaster at country fairs, but my best friend is too scared."	.	.	.	0	0	0	.	0	0	0
28	FALSE	920	11	6159	Up	n	Did Maria's mom find it in Maria's private space?	found	13	5	found	13	5	3	3	cigarette	21	9	5	e	Up	y	Maria's mom found a cigarette	25	Eng	4	s	Maria's mom	Maria's mom	Maria's mom found a	correct	Maria's mom found a cigarette in her room.	8	neut	0	218	620	1985	1365	884	1	1
28	FALSE	843	12	8706	Down	y	Did this happen in the street?	heard	13	5	I heard	11	7	3	4	letter	43	6	10	e	Down	n	Last week I heard that Angela gave Juan a letter	37	Eng	4	s	Last week I	Last week	Last week I heard that Angela gave Juan a	correct	Last week I heard that Angela gave Juan a letter in the park.	13	neut	322	322	322	322	0	322	0	1
28	FALSE	841	13	2035	Up	.	Does Katie want to go to the highschool reunion?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	4	s	.	.	.	correct	Katie is so happy that she will see all her highschool friends at the reunion.	.	.	.	0	0	0	.	0	0	0
28	FALSE	907	14	1912	Down	n	Did this happen in the morning?	the other	17	9	the other	17	9	5	5	orgasm	43	6	11	e	Down	n	"When I got home the other night, I had an orgasm"	38	Eng	4	s	When I got home	When I got home	"When I got home the other night, I had an"	correct	"When I got home the other night, I had an orgasm on the couch."	14	taboo	0	266	463	463	0	463	0	1
28	FALSE	909	15	1812	Down	n	Did she get hurt last winter?	she	14	3	she	14	3	3	3	clitoris	27	8	6	e	Down	n	"Last summer, she hurt her clitoris"	8	Eng	4	s	"Last summer,"	"Last summer,"	"Last summer, she hurt her"	correct	"Last summer, she hurt her clitoris trying to get on a horse."	12	taboo	0	258	418	418	0	418	0	1
28	FALSE	913	16	4810	Up	.	Can exchange students stay in Europe for a year?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	4	s	.	.	.	correct	Exchange students can't stay in Europe for more than a year.	.	.	.	0	0	0	.	0	0	0
28	FALSE	825	17	2552	Up	.	Will their sister be in Florida for Christmas?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	4	s	.	.	.	correct	"If I go to Orlando for Christmas, I can stop by your sister and give it to her."	.	.	.	0	0	0	.	0	0	0
28	FALSE	889	18	1899	Up	n	Were they by the refrigerator?	talking	14	7	talking	14	7	4	4	pornography	28	11	6	e	Up	y	I heard them talking about pornography	26	Eng	4	s	I heard them	I heard them	I heard them talking about	correct	I heard them talking about pornography by the refrigerator.	9	taboo	0	219	368	368	0	368	0	1
28	FALSE	898	19	1687	Up	.	Are the printers faulty?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	4	s	.	.	.	correct	The office printers keep breaking every time I have a big meeting.	.	.	.	0	0	0	.	0	0	0
28	FALSE	977	20	2462	Up	.	Do we go to the zoo every week?	.	.	.	.	.	.	.	0	.	.	.	0	f	Up	y	.	0	Eng	4	s	.	.	.	correct	"Every Sunday, I take my nephews to the zoo, but they∆re sad they can't touch the animals."	.	.	.	0	0	0	.	0	0	0
