RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_PUPIL	TRIAL_INDEX	button_RT	button_pressed	combined_cs_status	comp_q	cs_word	cs_word_char_position	cs_word_length	cs_word_or_combo	cs_word_or_combo_char_position	cs_word_or_combo_length	cs_word_or_combo_word_position	cs_word_word_position	cword	cword_char_position	cword_length	cword_word_position	e_status	exp_button	exp_response	frame_cword_space	item_num	lang	list.x	p_status	pre_cs_word_frame_space	pre_cs_word_or_combo_space	pre_cword_frame_space	response_accuracy	sent	sent_length_words	taboo_status	SINGLE_FIXATION_DURATION	FIRST_FIXATION_DURATION	GAZE_DURATION	REGRESSION_PATH_DURATION	REREADING_DURATION	TOTAL_DURATION	FIRST_PASS_REGRESSION	FIRST_PAST_FIXATION	list.y	Lang_order	DELE	MELICET	dominance	FIRST_FIXATION_DURATION_SC	TOTAL_DURATION_SC	GAZE_DURATION_SC	dominance_SC	dom_cat
11	FALSE	983	96	2584	Down	n	¿Ocurrió esto en la calle?	escuché	18	7	escuché	18	7	4	4	paja	55	4	1	e	Down	n	La semana pasada escuché que Ángela le dio a Juan una paja	37	Spa	5	s	La semana pasada	La semana pasada	La semana pasada escuché que Ángela le dio a Juan una	correct	La semana pasada escuché que Ángela le dio a Juan una paja en el parque.	15	taboo	.	0	0	0	.	0	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	-0.831205837	-0.78422069	-0.651085277	L
11	FALSE	991	84	3994	Down	n	¿Podría abotonarse la chaqueta?	era	29	3	era	29	3	6	6	hombros	60	7	1	e	Down	n	La chaqueta que ella compró era demasiado pequeña para sus hombros	42	Spa	5	s	La chaqueta que ella compró	La chaqueta que ella compró	La chaqueta que ella compró era demasiado pequeña para sus	correct	"La chaqueta que ella compró era demasiado pequeña para sus hombros, así que se la devolvió."	16	neut	.	0	0	0	.	177	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	-0.378496586	-0.78422069	-0.651085277	L
11	FALSE	1020	100	2075	Down	y	¿La persona vio la imagen en su computadora?	foto	13	4	una foto	9	8	3	4	lobo	24	4	1	e	Down	n	Ayer vi una foto de un lobo	12	Spa	5	s	Ayer vi una	Ayer vi	Ayer vi una foto de un	correct	Ayer vi una foto de un lobo en el teléfono de mi primo.	13	neut	0	1881	2152	2152	0	2152	0	1	5	E2_SCS2	29	45	0.644444444	11.39135642	4.672920204	8.586692653	-0.651085277	L
11	FALSE	1042	102	2351	Down	n	¿Olían así durante el festival de cine?	smelled	12	7	smelled	12	7	3	3	piss	23	4	1	e	Down	n	Las calles smelled of piss	11	CS	5	s	Las calles	Las calles	Las calles smelled of	correct	Las calles smelled of piss during the spring festival.	9	taboo	188	188	188	188	0	188	0	1	5	E2_SCS2	29	45	0.644444444	0.391504698	-0.350362112	0.034427873	-0.651085277	L
11	FALSE	1012	97	2595	Down	n	¿Estaba en una relación cuando la recibió?	dio	16	3	dio	16	3	5	5	motocicleta	24	11	1	e	Up	y	Su ex novia le dio una motocicleta	30	Spa	5	s	Su ex novia le	Su ex novia le	Su ex novia le dio una	incorrect	Su ex novia le dio una motocicleta en la universidad.	10	neut	.	0	0	0	.	199	.	0	5	E2_SCS2	29	45	0.644444444	-0.829979131	-0.322227639	-0.78422069	-0.651085277	L
14	FALSE	908	11	3259	Down	y	Did they read about this yesterday?	read	17	4	I read	15	6	3	4	rape	30	4	1	e	Down	n	"This morning, I read about a rape"	6	Eng	2	s	"This morning, I"	"This morning,"	"This morning, I read about a"	correct	"This morning, I read about a rape that happened yesterday in our city."	14	taboo	200	200	200	200	0	200	0	1	2	E2_SCS1	33	43	0.76744186	0.469471751	-0.31966996	0.086682037	-0.09541104	L
14	FALSE	885	12	1573	Down	n	Did Carl turn around?	she	26	3	she	26	3	5	5	muscle	44	6	1	e	Up	y	"When Carl turned around, she could see his muscle"	23	Eng	2	s	"When Carl turned around,"	"When Carl turned around,"	"When Carl turned around, she could see his"	incorrect	"When Carl turned around, she could see his muscle through his clothes."	12	neut	187	187	187	187	0	187	0	1	2	E2_SCS1	33	43	0.76744186	0.385007444	-0.352919792	0.03007336	-0.09541104	L
14	FALSE	895	5	1940	Up	n	Did she travel a lot in her twenties?	when	26	4	when	26	4	6	6	acrobat	48	7	1	e	Up	y	My friend traveled a lot when she worked as an acrobat	47	Eng	2	s	My friend traveled a lot	My friend traveled a lot	My friend traveled a lot when she worked as an	correct	My friend traveled a lot when she worked as an acrobat in her twenties.	14	neut	69	69	69	69	0	69	0	1	2	E2_SCS1	33	43	0.76744186	-0.381668577	-0.654725959	-0.483759249	-0.09541104	L
14	FALSE	785	34	2081	Down	n	Were they in front of the cinema?	there	21	5	there	21	5	5	5	bitches	41	7	1	e	Down	n	My friend said that there were a lot of bitches	36	Eng	2	s	My friend said that	My friend said that	My friend said that there were a lot of	correct	My friend said that there were a lot of bitches in front of the club last night.	17	taboo	169	169	169	169	0	169	0	1	2	E2_SCS1	33	43	0.76744186	0.268056864	-0.398958021	-0.048307886	-0.09541104	L
14	FALSE	779	35	3984	Up	n	Was he in a relationship when he got it?	gave	19	4	gave	19	4	4	4	syphilis	28	8	1	e	Up	y	His ex girlfriend gave him syphilis	30	Eng	2	s	His ex girlfriend	His ex girlfriend	His ex girlfriend gave him	correct	His ex girlfriend gave him syphilis in college.	8	taboo	171	171	171	171	0	171	0	1	2	E2_SCS1	33	43	0.76744186	0.281051373	-0.393842662	-0.039598858	-0.09541104	L
14	FALSE	839	38	1708	Down	n	Was it on the train seat?	that	15	4	that	15	4	4	4	cum	30	3	1	e	Down	n	I could swear that there was cum	24	Eng	2	s	I could swear	I could swear	I could swear that there was	correct	I could swear that there was cum on the seat of the bus.	13	taboo	174	174	174	174	0	174	0	1	2	E2_SCS1	33	43	0.76744186	0.300543136	-0.386169624	-0.026535317	-0.09541104	L
14	FALSE	721	41	1845	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	1	e	Down	n	"Last night over text message, he invited that colleague"	41	Eng	2	s	"Last night over text message, he"	"Last night over text message,"	"Last night over text message, he invited that"	correct	"Last night over text message, he invited that colleague to his place for dinner."	14	neut	.	0	0	0	.	0	.	0	2	E2_SCS1	33	43	0.76744186	-0.829979131	-0.831205837	-0.78422069	-0.09541104	L
14	FALSE	772	42	2154	Down	y	Did the person see the picture on their computer?	picture	19	7	a picture	17	9	4	5	butthole	32	8	1	e	Down	n	Yesterday I saw a picture of a butthole	12	Eng	2	s	Yesterday I saw a	Yesterday I saw	Yesterday I saw a picture of a	correct	Yesterday I saw a picture of a butthole in my cousin's phone.	12	taboo	213	213	213	213	0	213	0	1	2	E2_SCS1	33	43	0.76744186	0.553936058	-0.286420128	0.143290714	-0.09541104	L
14	FALSE	727	45	2646	Up	n	Did the aunts chat over coffee?	were	10	4	were	10	4	3	3	agriculture	30	11	1	e	Up	y	My aunts were chatting about agriculture	29	Eng	2	s	My aunts	My aunts	My aunts were chatting about	correct	My aunts were chatting about agriculture while having coffee yesterday.	10	neut	175	175	175	175	0	175	0	1	2	E2_SCS1	33	43	0.76744186	0.307040391	-0.383611944	-0.022180804	-0.09541104	L
14	FALSE	932	13	3682	Down	n	Did they hurt after jogging?	that	10	4	that	10	4	3	3	boobs	19	5	1	e	Up	y	She said that her boobs	18	Eng	2	s	She said	She said	She said that her	incorrect	She said that her boobs hurt after running.	8	taboo	.	0	0	0	.	535	.	0	2	E2_SCS1	33	43	0.76744186	-0.829979131	0.537152635	-0.78422069	-0.09541104	L
14	FALSE	857	18	3970	Down	n	Did they smell like that during the film festival?	smelled	13	7	smelled	13	7	3	3	alcohol	24	7	1	e	Down	n	The streets smelled of alcohol	11	Eng	2	s	The streets	The streets	The streets smelled of	correct	The streets smelled of alcohol during the spring festival.	9	neut	166	166	166	166	0	166	0	1	2	E2_SCS1	33	43	0.76744186	0.248565101	-0.406631059	-0.061371427	-0.09541104	L
14	FALSE	819	19	3428	Up	n	Was there a lot of them?	pointed	23	7	pointed	23	7	5	5	doors	70	5	1	e	Up	y	The museum tour guide pointed out how his paintings were filled with doors	5	Eng	2	s	The museum tour guide	The museum tour guide	The museum tour guide pointed out how his paintings were filled with	correct	The museum tour guide pointed out how his paintings were filled with doors at the beginning of his career.	19	neut	201	201	201	201	0	201	0	1	2	E2_SCS1	33	43	0.76744186	0.475969006	-0.31711228	0.091036551	-0.09541104	L
14	FALSE	776	20	4391	Up	n	Did they see the movie last week?	last	18	4	last	18	4	5	5	dynamic	35	7	1	e	Up	y	The movie we saw last weekend was dynamic	35	Eng	2	s	The movie we saw	The movie we saw	The movie we saw last weekend was	correct	The movie we saw last weekend was dynamic from beginning to end.	12	neut	.	0	0	0	.	0	.	0	2	E2_SCS1	33	43	0.76744186	-0.829979131	-0.831205837	-0.78422069	-0.09541104	L
14	FALSE	816	21	3656	Down	n	Could she button the jacket?	was	23	3	was	23	3	5	5	tits	45	4	1	e	Down	n	The blazer she bought was too small for her tits	42	Eng	2	s	The blazer she bought	The blazer she bought	The blazer she bought was too small for her	correct	"The blazer she bought was too small for her tits, so she returned it."	14	taboo	20	20	20	20	0	20	0	1	2	E2_SCS1	33	43	0.76744186	-0.700034043	-0.780052249	-0.697130417	-0.09541104	L
14	FALSE	743	25	2615	Down	n	Did he get out of the car?	and	28	3	and	28	3	7	7	cocksucker	49	10	1	e	Down	n	"He got out of the building and started yelling \cocksucker\"""""	48	Eng	2	s	He got out of the building	He got out of the building	He got out of the building and started yelling	correct	"He got out of the building and started yelling \cocksucker\"" in the middle of a busy street."""	17	taboo	.	0	0	0	.	0	.	0	2	E2_SCS1	33	43	0.76744186	-0.829979131	-0.831205837	-0.78422069	-0.09541104	L
14	FALSE	840	30	4734	Up	n	Did he have a compulsive disorder?	washed	16	6	washed	16	6	4	4	face	27	4	1	e	Up	y	My best friend washed his face	17	Eng	2	s	My best friend	My best friend	My best friend washed his	correct	My best friend washed his face compulsively in college.	9	neut	163	163	163	163	0	163	0	1	2	E2_SCS1	33	43	0.76744186	0.229073338	-0.414304097	-0.074434967	-0.09541104	L
14	FALSE	1043	7	2938	Up	n	¿El hombre hizo esto en público?	mostró	14	6	mostró	14	6	4	4	polla	24	5	1	e	Up	y	Un hombre le mostró su polla	16	Spa	2	s	Un hombre le	Un hombre le	Un hombre le mostró su	correct	Un hombre le mostró su polla en la calle.	9	taboo	174	174	174	174	0	174	0	1	2	E2_SCS1	33	43	0.76744186	0.300543136	-0.386169624	-0.026535317	-0.09541104	L
14	FALSE	878	14	3458	Down	n	¿Ha estado la marca allí durante una semana?	mancha	11	6	mancha	11	6	3	3	brazo	31	5	1	e	Down	n	Tengo una mancha grande en mi brazo	15	Spa	2	s	Tengo una	Tengo una	Tengo una mancha grande en mi	correct	Tengo una mancha grande en mi brazo desde la fiesta de ayer.	12	neut	231	231	231	231	0	231	0	1	2	E2_SCS1	33	43	0.76744186	0.670886638	-0.240381899	0.22167196	-0.09541104	L
14	FALSE	926	16	1745	Up	n	¿Cayeron muchos de ellos?	yesterday	31	9	yesterday	31	9	7	7	condoms	53	7	1	e	Up	y	"Cuando yo estaba en la tienda yesterday, a bunch of condoms"	32	CS	2	s	Cuando yo estaba en la tienda	Cuando yo estaba en la tienda	"Cuando yo estaba en la tienda yesterday, a bunch of"	correct	"Cuando yo estaba en la tienda yesterday, a bunch of condoms fell from a shelf."	15	taboo	0	166	328	328	0	328	0	1	2	E2_SCS1	33	43	0.76744186	0.248565101	0.007713002	0.644059782	-0.09541104	L
14	FALSE	875	17	2566	Down	n	¿Alguien escribió en la pared al lado de la iglesia?	alguien	15	7	alguien	15	7	4	4	jefe	33	4	1	e	Down	n	"El año pasado alguien escribió \jefe\"""""	27	Spa	2	s	El año pasado	El año pasado	El año pasado alguien escribió	correct	"El año pasado alguien escribió \jefe\"" en la pared junto al banco."""	12	neut	315	315	315	315	0	315	0	1	2	E2_SCS1	33	43	0.76744186	1.216656008	-0.02553683	0.587451105	-0.09541104	L
14	FALSE	1172	22	3669	Down	y	¿Ocurrió esto en la mañana?	other	30	5	the other	26	9	6	7	orgasm	52	6	1	e	Down	n	"Cuando regrese a mi casa the other night, I had an orgasm"	38	CS	2	s	Cuando regrese a mi casa the	Cuando regrese a mi casa	"Cuando regrese a mi casa the other night, I had an"	correct	"Cuando regrese a mi casa the other night, I had an orgasm on the couch."	15	taboo	225	225	225	225	0	225	0	1	2	E2_SCS1	33	43	0.76744186	0.631903111	-0.255727975	0.195544878	-0.09541104	L
14	FALSE	1422	23	1818	Down	n	¿Estaban tranquilos?	y	15	1	y	15	1	3	3	Güey	28	4	1	e	Down	n	Se detuvieron y gritaron: Güey	21	Spa	2	s	Se detuvieron	Se detuvieron	Se detuvieron y gritaron:	correct	"Se detuvieron y gritaron: \Güey, aléjate del camino\"" \"".\"""""	8	neut	.	0	0	0	.	0	.	0	2	E2_SCS1	33	43	0.76744186	-0.829979131	-0.831205837	-0.78422069	-0.09541104	L
14	FALSE	1263	24	1979	Up	n	¿Fueron a una cita?	that	10	4	that	10	4	3	3	belly	24	5	1	e	Up	y	No sabía that he had a belly	43	CS	2	s	No sabía	No sabía	No sabía that he had a	correct	No sabía that he had a belly that big until we went on a date.	15	neut	.	0	0	0	.	0	.	0	2	E2_SCS1	33	43	0.76744186	-0.829979131	-0.831205837	-0.78422069	-0.09541104	L
14	FALSE	1240	26	1551	Up	n	¿Tenía pecas?	que	18	3	que	18	3	5	5	cojones	41	7	1	e	Up	y	Mi amigo me dijo que tenía pecas en sus cojones	10	Spa	2	s	Mi amigo me dijo	Mi amigo me dijo	Mi amigo me dijo que tenía pecas en sus	correct	Mi amigo me dijo que tenía pecas en sus cojones desde que era un niño.	15	taboo	165	165	165	165	0	165	0	1	2	E2_SCS1	33	43	0.76744186	0.242067847	-0.409188738	-0.06572594	-0.09541104	L
14	FALSE	1001	32	2386	Down	n	¿Los examinaron en la consulta del doctor?	they	20	4	they	20	4	5	5	teeth	38	5	1	e	Down	n	"Hoy en el colegio, they examined the teeth"	31	CS	2	s	"Hoy en el colegio,"	"Hoy en el colegio,"	"Hoy en el colegio, they examined the"	correct	"Hoy en el colegio, they examined the teeth of the children at the annual health checkup."	16	neut	213	213	213	213	0	213	0	1	2	E2_SCS1	33	43	0.76744186	0.553936058	-0.286420128	0.143290714	-0.09541104	L
14	FALSE	1033	33	2320	Up	n	¿Dijo el niño esto?	dijo	9	4	dijo	9	4	3	3	bienvenido	15	10	1	e	Up	y	"El niño dijo \bienvenido\"""""	9	Spa	2	s	El niño	El niño	El niño dijo	correct	"El niño dijo \bienvenido\"" delante de todos."""	7	neut	170	170	170	170	0	170	0	1	2	E2_SCS1	33	43	0.76744186	0.274554119	-0.396400341	-0.043953372	-0.09541104	L
14	FALSE	1194	35	4416	Down	n	¿Se lastimó el invierno pasado?	she	19	3	she	19	3	4	4	clitoris	32	8	1	e	Down	n	"El verano pasado, she hurt her clitoris"	8	CS	2	s	"El verano pasado,"	"El verano pasado,"	"El verano pasado, she hurt her"	correct	"El verano pasado, she hurt her clitoris trying to get on a horse."	13	taboo	.	0	0	0	.	0	.	0	2	E2_SCS1	33	43	0.76744186	-0.829979131	-0.831205837	-0.78422069	-0.09541104	L
14	FALSE	1178	36	2559	Down	y	¿Ocurrió esto en la calle?	heard	20	5	I heard	18	7	4	5	letter	50	6	1	e	Down	n	La semana pasada I heard that Angela gave Juan a letter	37	CS	2	s	La semana pasada I	La semana pasada	La semana pasada I heard that Angela gave Juan a	correct	La semana pasada I heard that Angela gave Juan a letter in the park.	14	neut	.	0	0	0	.	0	.	0	2	E2_SCS1	33	43	0.76744186	-0.829979131	-0.831205837	-0.78422069	-0.09541104	L
14	FALSE	1165	38	3247	Up	n	¿Ocurrió esto after the workout?	was	10	3	was	10	3	3	3	stiff	19	5	1	e	Up	y	Su novia was very stiff	1	CS	2	s	Su novia	Su novia	Su novia was very	correct	Su novia was very stiff after her usual workout in the morning.	12	neut	.	0	0	0	.	0	.	0	2	E2_SCS1	33	43	0.76744186	-0.829979131	-0.831205837	-0.78422069	-0.09541104	L
14	FALSE	1300	40	2520	Up	n	¿Los niños comienzan a hablar de esto muy temprano?	start	11	5	start	11	5	3	3	sex	31	3	1	e	Up	y	Los niños start talking about sex	20	CS	2	s	Los niños	Los niños	Los niños start talking about	correct	Los niños start talking about sex very early these days.	10	taboo	219	219	219	219	0	219	0	1	2	E2_SCS1	33	43	0.76744186	0.592919585	-0.271074051	0.169417796	-0.09541104	L
14	FALSE	1193	42	1726	Down	n	¿Ocurrió esto después del gimnasio?	ella	24	4	ella	24	4	5	5	tampón	45	6	1	e	Down	n	"Después de la reunión, ella se inclinó y su tampón"	28	Spa	2	s	"Después de la reunión,"	"Después de la reunión,"	"Después de la reunión, ella se inclinó y su"	correct	"Después de la reunión, ella se inclinó y su tampón cayó de su bolso."	14	taboo	0	219	389	389	0	704	0	1	2	E2_SCS1	33	43	0.76744186	0.592919585	0.969400451	0.909685114	-0.09541104	L
14	FALSE	1042	44	1489	Down	n	¿Fue adicto durante 5 años?	was	19	3	was	19	3	5	5	sugar	35	5	1	e	Down	n	"En el colegio, he was addicted to sugar"	13	CS	2	s	"En el colegio, he"	"En el colegio, he"	"En el colegio, he was addicted to"	correct	"En el colegio, he was addicted to sugar for three years."	11	neut	.	0	0	0	.	0	.	0	2	E2_SCS1	33	43	0.76744186	-0.829979131	-0.831205837	-0.78422069	-0.09541104	L
14	FALSE	1191	45	2484	Up	n	¿Su bebé la lastimó?	bit	9	3	bit	9	3	3	3	nipple	17	6	1	e	Up	y	Su bebé bit her nipple	14	CS	2	s	Su bebé	Su bebé	Su bebé bit her	correct	Su bebé bit her nipple and drew blood.	8	taboo	.	0	0	0	.	0	.	0	2	E2_SCS1	33	43	0.76744186	-0.829979131	-0.831205837	-0.78422069	-0.09541104	L
14	FALSE	1030	46	2784	Up	n	¿Lo oí ayer?	oí	8	2	oí	8	2	2	2	pedo	14	4	1	e	Up	y	Anoche oí un pedo	4	Spa	2	s	Anoche	Anoche	Anoche oí un	correct	Anoche oí un pedo del apartamento de mi vecino.	9	taboo	764	764	764	764	0	764	0	1	2	E2_SCS1	33	43	0.76744186	4.133923239	1.122861215	2.542627727	-0.09541104	L
14	FALSE	1074	50	5251	Up	n	¿Leyó el consejos en línea?	algunos	10	7	algunos	10	7	3	3	mamadas	36	7	1	e	Up	y	He leído algunos consejos para dar mamadas	34	Spa	2	s	He leído	He leído	He leído algunos consejos para dar	correct	He leído algunos consejos para dar mamadas en Internet.	9	taboo	234	234	234	234	0	234	0	1	2	E2_SCS1	33	43	0.76744186	0.690378401	-0.23270886	0.234735501	-0.09541104	L
14	FALSE	876	55	3284	Up	n	¿La mamá de María lo encontró en el espacio privado de María?	found	18	5	found	18	5	5	5	cigarette	26	9	1	e	Up	y	La mamá de María found a cigarette	25	CS	2	s	La mamá de María	La mamá de María	La mamá de María found a	correct	La mamá de María found a cigarette in her room.	10	neut	.	0	0	0	.	0	.	0	2	E2_SCS1	33	43	0.76744186	-0.829979131	-0.831205837	-0.78422069	-0.09541104	L
14	FALSE	830	61	2241	Down	n	¿Se le impidió ir a un viaje de negocios?	dijo	9	4	dijo	9	4	3	3	diarrea	21	7	1	e	Down	n	Su mamá dijo que la diarrea	22	Spa	2	s	Su mamá	Su mamá	Su mamá dijo que la	correct	Su mamá dijo que la diarrea le impidió ir al viaje escolar.	12	taboo	243	243	243	243	0	243	0	1	2	E2_SCS1	33	43	0.76744186	0.748853691	-0.209689746	0.273926123	-0.09541104	L
14	FALSE	977	62	2214	Down	n	¿Es este un problema in cities?	that	15	4	that	15	4	3	3	incest	20	6	1	e	Down	n	Lei somewhere that incest	2	CS	2	s	Lei somewhere	Lei somewhere	Lei somewhere that	correct	Lei somewhere that incest is a big problem in small communities.	11	taboo	171	171	171	171	0	171	0	1	2	E2_SCS1	33	43	0.76744186	0.281051373	-0.393842662	-0.039598858	-0.09541104	L
14	FALSE	935	64	2086	Down	n	¿La persona lo vio en el armario?	we	14	2	we	14	2	4	4	quarter	44	7	1	e	Down	n	"En el hostal we were staying at, I found a quarter"	19	CS	2	s	En el hostal	En el hostal	"En el hostal we were staying at, I found a"	correct	"En el hostal we were staying at, I found a quarter on the bed sheet."	15	neut	451	451	451	451	0	451	0	1	2	E2_SCS1	33	43	0.76744186	2.100282608	0.322307567	1.17966496	-0.09541104	L
14	FALSE	871	69	1909	Up	n	¿Estuvo cerca?	habría	34	6	habría	34	6	7	7	circo	50	5	1	e	Up	y	"Si no tuviera tareas para hacer, habría ido a un circo"	39	Spa	2	s	"Si no tuviera tareas para hacer,"	"Si no tuviera tareas para hacer,"	"Si no tuviera tareas para hacer, habría ido a un"	correct	"Si no tuviera tareas para hacer, habría ido a un circo que estaba al lado."	15	neut	.	0	0	0	.	0	.	0	2	E2_SCS1	33	43	0.76744186	-0.829979131	-0.831205837	-0.78422069	-0.09541104	L
14	FALSE	935	71	1583	Down	n	¿Lo estaban vendiendo?	vi	34	2	vi	34	2	6	6	lubricante	63	10	1	e	Down	n	"Mientras caminaba por el campus, vi que estaban distribuyendo lubricante"	40	Spa	2	s	"Mientras caminaba por el campus,"	"Mientras caminaba por el campus,"	"Mientras caminaba por el campus, vi que estaban distribuyendo"	correct	"Mientras caminaba por el campus, vi que estaban distribuyendo lubricante a los estudiantes en la plaza."	16	taboo	0	243	409	409	0	409	0	1	2	E2_SCS1	33	43	0.76744186	0.748853691	0.214885032	0.996775387	-0.09541104	L
14	FALSE	974	72	3295	Up	y	¿Estaba la venta en una tienda grande?	que	17	3	de que	14	6	4	5	cafeteras	28	9	1	e	Up	y	Me di cuenta de que tenían cafeteras	33	Spa	2	s	Me di cuenta de	Me di cuenta	Me di cuenta de que tenían	correct	Me di cuenta de que tenían cafeteras a la venta en esa gran tienda.	14	neut	.	0	0	0	.	0	.	0	2	E2_SCS1	33	43	0.76744186	-0.829979131	-0.831205837	-0.78422069	-0.09541104	L
14	FALSE	939	74	2770	Up	n	¿Es el producto para la piel?	de	15	2	de	15	2	4	4	escalpo	42	7	1	e	Up	y	Vi un anuncio de una nueva crema para el escalpo	3	Spa	2	s	Vi un anuncio	Vi un anuncio	Vi un anuncio de una nueva crema para el	correct	Vi un anuncio de una nueva crema para el escalpo para que no pique.	14	neut	.	0	0	0	.	0	.	0	2	E2_SCS1	33	43	0.76744186	-0.829979131	-0.831205837	-0.78422069	-0.09541104	L
14	FALSE	1048	79	3131	Up	y	¿Estaba la persona adolorida después del trabajo?	masajeó	30	7	me masajeó	27	10	5	6	pantorilla	41	10	1	e	Up	y	"Cuando volví del trabajo, me masajeó la pantorilla"	45	Spa	2	s	"Cuando volví del trabajo, me"	"Cuando volví del trabajo,"	"Cuando volví del trabajo, me masajeó la"	correct	"Cuando volví del trabajo, me masajeó la pantorilla antes de ir a la cama."	14	neut	456	456	456	456	0	456	0	1	2	E2_SCS1	33	43	0.76744186	2.132768881	0.335095963	1.201437528	-0.09541104	L
14	FALSE	1012	82	8212	Down	y	¿La encontraron en una fuente?	found	34	5	they found	29	10	6	7	turd	42	4	1	e	Down	n	"A principio de este verano, they found a turd"	44	CS	2	s	"A principio de este verano, they"	"A principio de este verano,"	"A principio de este verano, they found a"	correct	"A principio de este verano, they found a turd in the showers at the waterpark."	15	taboo	.	0	0	0	.	0	.	0	2	E2_SCS1	33	43	0.76744186	-0.829979131	-0.831205837	-0.78422069	-0.09541104	L
14	FALSE	940	93	2268	Down	n	¿Ocurrió esto cuando volvió del lago?	from	16	4	from	16	4	3	3	hay	38	3	1	e	Down	n	"Cuando regresó from the farm, he had hay"	7	CS	2	s	Cuando regresó	Cuando regresó	"Cuando regresó from the farm, he had"	correct	"Cuando regresó from the farm, he had hay all over his pants."	12	neut	0	58	251	251	0	251	0	1	2	E2_SCS1	33	43	0.76744186	-0.453138375	-0.189228311	0.308762232	-0.09541104	L
14	FALSE	881	97	2594	Down	n	¿Era rico después de la universidad?	donó	28	4	donó	28	4	5	5	esperma	33	7	1	e	Down	n	"Después de la universidad, donó esperma"	46	Spa	2	s	"Después de la universidad,"	"Después de la universidad,"	"Después de la universidad, donó"	correct	"Después de la universidad, donó esperma para ganar dinero extra."	10	taboo	302	302	302	302	0	548	0	1	2	E2_SCS1	33	43	0.76744186	1.132191701	0.570402467	0.530842428	-0.09541104	L
14	FALSE	942	98	2075	Up	n	¿Estaban junto a la nevera?	talking	8	7	talking	8	7	3	3	pornography	22	11	1	e	Up	y	Los oí talking about pornography	26	CS	2	s	Los oí	Los oí	Los oí talking about	correct	Los oí talking about pornography by the refrigerator.	8	taboo	.	0	0	0	.	0	.	0	2	E2_SCS1	33	43	0.76744186	-0.829979131	-0.831205837	-0.78422069	-0.09541104	L
101	FALSE	692	48	2804	Up	n	Did he have freckles?	that	19	4	that	19	4	5	5	legs	51	4	1	e	Up	y	My friend told me that he has had freckles on his legs	10	Eng	1	s	My friend told me	My friend told me	My friend told me that he has had freckles on his	correct	My friend told me that he has had freckles on his legs since he was a child.	17	neut	.	0	0	0	.	0	.	0	1	SCS2_E2	36	41	0.87804878	-0.829979131	-0.831205837	-0.78422069	0.404285766	H
101	FALSE	779	36	3492	Up	n	¿Los niños comienzan a hablar de esto muy temprano?	empiezan	11	8	empiezan	11	8	3	3	política	35	8	1	e	Up	y	Los niños empiezan a hablar sobre política	20	Spa	1	s	Los niños	Los niños	Los niños empiezan a hablar sobre	correct	Los niños empiezan a hablar sobre política muy temprano estos días.	11	neut	157	157	157	157	0	316	0	1	1	SCS2_E2	36	41	0.87804878	0.190089811	-0.022979151	-0.100562049	0.404285766	H
101	FALSE	793	37	1757	Down	n	¿Estaban tranquilos?	y	15	1	y	15	1	3	3	Cabrón	28	6	1	e	Down	n	Se detuvieron y gritaron: Cabrón	21	Spa	1	s	Se detuvieron	Se detuvieron	Se detuvieron y gritaron:	correct	"Se detuvieron y gritaron: \Cabrón, aléjate del camino\"" \"".\"""""	8	taboo	610	610	610	610	0	1117	0	1	1	SCS2_E2	36	41	0.87804878	3.13334606	2.025722038	1.872032628	0.404285766	H
101	FALSE	811	39	1627	Up	n	¿Fueron a una cita?	that	10	4	that	10	4	3	3	cock	24	4	1	e	Up	y	No sabía that he had a cock	43	CS	1	s	No sabía	No sabía	No sabía that he had a	correct	No sabía that he had a cock that big until we went on a date.	15	taboo	153	153	153	153	0	153	0	1	1	SCS2_E2	36	41	0.87804878	0.164100794	-0.439880891	-0.117980104	0.404285766	H
101	FALSE	784	41	2875	Down	y	¿Leyó sobre esto ayer?	read	16	4	I read	14	6	3	4	show	29	4	1	e	Down	n	"Esta mañana, I read about a show"	6	CS	1	s	"Esta mañana, I"	"Esta mañana,"	"Esta mañana, I read about a"	correct	"Esta mañana, I read about a show that happened yesterday in our city."	14	neut	0	234	566	566	0	834	0	1	1	SCS2_E2	36	41	0.87804878	0.690378401	1.301898772	1.680434028	0.404285766	H
101	FALSE	597	52	2531	Up	n	Did the aunts chat over coffee?	were	10	4	were	10	4	3	3	menstruation	30	12	1	e	Up	y	My aunts were chatting about menstruation	29	Eng	1	s	My aunts	My aunts	My aunts were chatting about	correct	My aunts were chatting about menstruation while having coffee yesterday.	10	taboo	60	60	60	60	0	60	0	1	1	SCS2_E2	36	41	0.87804878	-0.440143867	-0.677745074	-0.522949872	0.404285766	H
101	FALSE	627	53	2308	Up	n	Did she read advice online?	some	11	4	some	11	4	3	3	speeches	33	8	1	e	Up	y	I've read some advice on giving speeches	34	Eng	1	s	I've read	I've read	I've read some advice on giving	correct	I've read some advice on giving speeches on the internet.	10	neut	182	182	182	182	0	467	0	1	1	SCS2_E2	36	41	0.87804878	0.352521172	0.363230437	0.008300792	0.404285766	H
