RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_PUPIL	TRIAL_INDEX	button_RT	button_pressed	combined_cs_status	comp_q	cs_word	cs_word_char_position	cs_word_length	cs_word_or_combo	cs_word_or_combo_char_position	cs_word_or_combo_length	cs_word_or_combo_word_position	cs_word_word_position	cword	cword_char_position	cword_length	cword_word_position	e_status	exp_button	exp_response	frame_cword_space	item_num	lang	list	p_status	pre_cs_word_frame_space	pre_cs_word_or_combo_space	pre_cword_frame_space	response_accuracy	sent	sent_length_words	taboo_status	SINGLE_FIXATION_DURATION	FIRST_FIXATION_DURATION	GAZE_DURATION	REGRESSION_PATH_DURATION	REREADING_DURATION	TOTAL_DURATION	FIRST_PASS_REGRESSION	FIRST_PAST_FIXATION	Lang_order	DELE	MELICET	dominance	FIRST_FIXATION_DURATION_SC	TOTAL_DURATION_SC	GAZE_DURATION_SC	dominance_SC	dom_cat	MeanTD	MeanGD	MeanFFD	sdTD	sdGD	sdFFD
26	FALSE	1602	17	3167	Up	n	¿Es este un problema in cities?	that	15	4	that	15	4	3	3	incest	20	6	4	e	Down	n	Lei somewhere that incest	2	CS	2	s	Lei somewhere	Lei somewhere	Lei somewhere that	incorrect	Lei somewhere that incest is a big problem in small communities.	11	taboo	.	0	0	0	.	140	.	0	E1_SCS1	19	43	0.441860465	-1.44353877	-0.808779911	-1.212455205	-1.803470414	Low Sp Dom	354.575	245.9166667	203.8166667	244.1315826	167.5733169	123.2959126
26	FALSE	1542	22	3071	Up	n	¿Cayeron muchos de ellos?	yesterday	31	9	yesterday	31	9	7	7	condoms	53	7	11	e	Up	y	"Cuando yo estaba en la tienda yesterday, a bunch of condoms"	32	CS	2	s	Cuando yo estaba en la tienda	Cuando yo estaba en la tienda	"Cuando yo estaba en la tienda yesterday, a bunch of"	correct	"Cuando yo estaba en la tienda yesterday, a bunch of condoms fell from a shelf."	15	taboo	36	36	36	36	0	36	0	1	E1_SCS1	19	43	0.441860465	-1.200283896	-1.05637105	-1.047986305	-1.803470414	Low Sp Dom	354.575	245.9166667	203.8166667	244.1315826	167.5733169	123.2959126
26	FALSE	1520	23	2985	Up	n	¿Estuvo cerca?	habría	34	6	habría	34	6	7	7	circo	50	5	11	e	Up	y	"Si no tuviera tareas para hacer, habría ido a un circo"	39	Spa	2	s	"Si no tuviera tareas para hacer,"	"Si no tuviera tareas para hacer,"	"Si no tuviera tareas para hacer, habría ido a un"	correct	"Si no tuviera tareas para hacer, habría ido a un circo que estaba al lado."	15	neut	0	228	228	686	458	782	1	1	E1_SCS1	19	43	0.441860465	0.097075434	0.719619236	-0.170818838	-1.803470414	Low Sp Dom	758.9166667	385.7166667	290.9916667	614.1375395	289.7325972	205.3815672
26	FALSE	1810	24	3792	Down	n	¿Se lastimó el invierno pasado?	she	19	3	she	19	3	4	4	clitoris	32	8	7	e	Down	n	"El verano pasado, she hurt her clitoris"	8	CS	2	s	"El verano pasado,"	"El verano pasado,"	"El verano pasado, she hurt her"	correct	"El verano pasado, she hurt her clitoris trying to get on a horse."	13	taboo	61	61	61	61	0	61	0	1	E1_SCS1	19	43	0.441860465	-1.0313569	-0.99685395	-0.933771791	-1.803470414	Low Sp Dom	354.575	245.9166667	203.8166667	244.1315826	167.5733169	123.2959126
26	FALSE	1540	25	3578	Down	n	¿Se le impidió ir a un viaje de negocios?	dijo	9	4	dijo	9	4	3	3	diarrea	21	7	6	e	Down	n	Su mamá dijo que la diarrea	22	Spa	2	s	Su mamá	Su mamá	Su mamá dijo que la	correct	Su mamá dijo que la diarrea le impidió ir al viaje escolar.	12	taboo	.	0	0	0	.	624	.	0	E1_SCS1	19	43	0.441860465	-1.44353877	0.343471159	-1.212455205	-1.803470414	Low Sp Dom	836.675	403.3916667	302.1916667	575.0767455	306.5644625	201.4757443
26	FALSE	1682	28	3396	Up	n	¿Fueron a una cita?	that	10	4	that	10	4	3	3	belly	24	5	7	e	Up	y	No sabía that he had a belly	43	CS	2	s	No sabía	No sabía	No sabía that he had a	correct	No sabía that he had a belly that big until we went on a date.	15	neut	.	0	0	0	.	221	.	0	E1_SCS1	19	43	0.441860465	-1.44353877	-0.615944505	-1.212455205	-1.803470414	Low Sp Dom	354.4416667	203.25	163.9583333	294.4723467	166.663514	107.284934
26	FALSE	1535	31	4782	Up	n	¿Dijo el niño esto?	dijo	9	4	dijo	9	4	3	3	bienvenido	15	10	4	e	Up	y	"El niño dijo \bienvenido\\\"""""	9	Spa	2	s	El niño	El niño	El niño dijo	correct	"El niño dijo \bienvenido\\ delante de todos.\"""""	7	neut	0	430	601	601	0	652	0	1	E1_SCS1	19	43	0.441860465	1.462005562	0.410130312	1.53326171	-1.803470414	Low Sp Dom	758.9166667	385.7166667	290.9916667	614.1375395	289.7325972	205.3815672
26	FALSE	1392	34	2003	Up	y	¿Estaba la venta en una tienda grande?	que	17	3	de que	14	6	4	5	cafeteras	28	9	7	e	Up	y	Me di cuenta de que tenían cafeteras	33	Spa	2	s	Me di cuenta de	Me di cuenta	Me di cuenta de que tenían	correct	Me di cuenta de que tenían cafeteras a la venta en esa gran tienda.	14	neut	0	468	468	987	519	775	1	1	E1_SCS1	19	43	0.441860465	1.718774596	0.702954448	0.925640496	-1.803470414	Low Sp Dom	758.9166667	385.7166667	290.9916667	614.1375395	289.7325972	205.3815672
26	FALSE	1511	39	3279	Down	n	¿Es el producto para la piel?	de	15	2	de	15	2	4	4	escalpo	42	7	10	e	Up	y	Vi un anuncio de una nueva crema para el escalpo	3	Spa	2	s	Vi un anuncio	Vi un anuncio	Vi un anuncio de una nueva crema para el	incorrect	Vi un anuncio de una nueva crema para el escalpo para que no pique.	14	neut	234	234	234	234	0	234	0	1	E1_SCS1	19	43	0.441860465	0.137617913	-0.584995612	-0.143407354	-1.803470414	Low Sp Dom	758.9166667	385.7166667	290.9916667	614.1375395	289.7325972	205.3815672
26	FALSE	1537	44	2794	Down	n	¿Ocurrió esto después del gimnasio?	ella	24	4	ella	24	4	5	5	tampón	45	6	10	e	Down	n	"Después de la reunión, ella se inclinó y su tampón"	28	Spa	2	s	"Después de la reunión,"	"Después de la reunión,"	"Después de la reunión, ella se inclinó y su"	correct	"Después de la reunión, ella se inclinó y su tampón cayó de su bolso."	14	taboo	405	405	405	405	0	405	0	1	E1_SCS1	19	43	0.441860465	1.293078566	-0.177898643	0.637819921	-1.803470414	Low Sp Dom	836.675	403.3916667	302.1916667	575.0767455	306.5644625	201.4757443
26	FALSE	1302	45	2250	Down	n	¿Leyó el consejos en línea?	algunos	10	7	algunos	10	7	3	3	mamadas	36	7	7	e	Up	y	He leído algunos consejos para dar mamadas	34	Spa	2	s	He leído	He leído	He leído algunos consejos para dar	incorrect	He leído algunos consejos para dar mamadas en Internet.	9	taboo	313	313	313	313	0	486	0	1	E1_SCS1	19	43	0.441860465	0.671427221	0.014936763	0.21751051	-1.803470414	Low Sp Dom	836.675	403.3916667	302.1916667	575.0767455	306.5644625	201.4757443
26	FALSE	1419	63	1436	Up	n	¿Lo oí ayer?	oí	8	2	oí	8	2	2	2	pedo	14	4	4	e	Up	y	Anoche oí un pedo	4	Spa	2	s	Anoche	Anoche	Anoche oí un	correct	Anoche oí un pedo del apartamento de mi vecino.	9	taboo	393	393	393	393	0	553	0	1	E1_SCS1	19	43	0.441860465	1.211993608	0.174442593	0.582996954	-1.803470414	Low Sp Dom	836.675	403.3916667	302.1916667	575.0767455	306.5644625	201.4757443
26	FALSE	1449	64	1581	Down	n	¿Estaban tranquilos?	y	15	1	y	15	1	3	3	Güey	28	4	5	e	Down	n	Se detuvieron y gritaron: Güey	21	Spa	2	s	Se detuvieron	Se detuvieron	Se detuvieron y gritaron:	correct	"Se detuvieron y gritaron: \Güey, aléjate del camino\\ \\"".\\""\"""""	8	neut	0	294	641	641	0	686	0	1	E1_SCS1	19	43	0.441860465	0.543042704	0.491073569	1.716004933	-1.803470414	Low Sp Dom	758.9166667	385.7166667	290.9916667	614.1375395	289.7325972	205.3815672
26	FALSE	1453	68	3465	Up	n	¿Estaban junto a la nevera?	talking	8	7	talking	8	7	3	3	pornography	22	11	5	e	Up	y	Los oí talking about pornography	26	CS	2	s	Los oí	Los oí	Los oí talking about	correct	Los oí talking about pornography by the refrigerator.	8	taboo	183	183	183	183	0	632	0	1	E1_SCS1	19	43	0.441860465	-0.206993159	0.362516632	-0.376404963	-1.803470414	Low Sp Dom	354.575	245.9166667	203.8166667	244.1315826	167.5733169	123.2959126
26	FALSE	1457	70	3135	Down	y	¿Estaba la persona adolorida después del trabajo?	masajeó	30	7	me masajeó	27	10	5	6	pantorilla	41	10	8	e	Up	y	"Cuando volví del trabajo, me masajeó la pantorilla"	45	Spa	2	s	"Cuando volví del trabajo, me"	"Cuando volví del trabajo,"	"Cuando volví del trabajo, me masajeó la"	incorrect	"Cuando volví del trabajo, me masajeó la pantorilla antes de ir a la cama."	14	neut	0	272	542	542	0	542	0	1	E1_SCS1	19	43	0.441860465	0.394386947	0.148255069	1.263715457	-1.803470414	Low Sp Dom	758.9166667	385.7166667	290.9916667	614.1375395	289.7325972	205.3815672
26	FALSE	1253	71	2073	Down	n	¿Era rico después de la universidad?	donó	28	4	donó	28	4	5	5	esperma	33	7	6	e	Down	n	"Después de la universidad, donó esperma"	46	Spa	2	s	"Después de la universidad,"	"Después de la universidad,"	"Después de la universidad, donó"	correct	"Después de la universidad, donó esperma para ganar dinero extra."	10	taboo	404	404	404	404	0	404	0	1	E1_SCS1	19	43	0.441860465	1.286321486	-0.180279327	0.63325134	-1.803470414	Low Sp Dom	836.675	403.3916667	302.1916667	575.0767455	306.5644625	201.4757443
26	FALSE	1573	72	2428	Down	n	¿Ocurrió esto cuando volvió del lago?	from	16	4	from	16	4	3	3	hay	38	3	8	e	Down	n	"Cuando regresó from the farm, he had hay"	7	CS	2	s	Cuando regresó	Cuando regresó	"Cuando regresó from the farm, he had"	correct	"Cuando regresó from the farm, he had hay all over his pants."	12	neut	60	60	60	60	0	157	0	1	E1_SCS1	19	43	0.441860465	-1.038113979	-0.768308283	-0.938340371	-1.803470414	Low Sp Dom	354.4416667	203.25	163.9583333	294.4723467	166.663514	107.284934
26	FALSE	1591	74	2643	Down	y	¿Ocurrió esto en la calle?	heard	20	5	I heard	18	7	4	5	letter	50	6	11	e	Down	n	La semana pasada I heard that Angela gave Juan a letter	37	CS	2	s	La semana pasada I	La semana pasada	La semana pasada I heard that Angela gave Juan a	correct	La semana pasada I heard that Angela gave Juan a letter in the park.	14	neut	263	263	263	263	0	263	0	1	E1_SCS1	19	43	0.441860465	0.333573228	-0.515955775	-0.010918518	-1.803470414	Low Sp Dom	354.4416667	203.25	163.9583333	294.4723467	166.663514	107.284934
26	FALSE	2351	6	3113	Up	n	Did he have a compulsive disorder?	washed	16	6	washed	16	6	4	4	face	27	4	6	e	Up	y	My best friend washed his face	17	Eng	2	s	My best friend	My best friend	My best friend washed his	correct	My best friend washed his face compulsively in college.	9	neut	194	194	194	315	121	432	1	1	E1_SCS1	19	43	0.441860465	-0.132665281	-0.113620174	-0.326150577	-1.803470414	Low Sp Dom	369.7833333	203.2416667	180.8833333	249.156769	134.5354907	111.4569053
26	FALSE	2478	8	2424	Down	n	Was it on the train seat?	that	15	4	that	15	4	4	4	cum	30	3	7	e	Down	n	I could swear that there was cum	24	Eng	2	s	I could swear	I could swear	I could swear that there was	correct	I could swear that there was cum on the seat of the bus.	13	taboo	156	156	156	156	0	384	0	1	E1_SCS1	19	43	0.441860465	-0.389434315	-0.227893008	-0.499756638	-1.803470414	Low Sp Dom	404.7583333	194.275	165.9416667	303.4699048	160.6489969	113.9155146
26	FALSE	2352	10	1674	Down	n	Were they in front of the cinema?	there	21	5	there	21	5	5	5	bitches	41	7	10	e	Down	n	My friend said that there were a lot of bitches	36	Eng	2	s	My friend said that	My friend said that	My friend said that there were a lot of	correct	My friend said that there were a lot of bitches in front of the club last night.	17	taboo	157	157	157	157	0	391	0	1	E1_SCS1	19	43	0.441860465	-0.382677235	-0.21122822	-0.495188057	-1.803470414	Low Sp Dom	404.7583333	194.275	165.9416667	303.4699048	160.6489969	113.9155146
26	FALSE	2122	12	2593	Down	n	Did he get out of the car?	and	28	3	and	28	3	7	7	cocksucker	49	10	10	e	Down	n	"He got out of the building and started yelling \cocksucker\\\"""""	48	Eng	2	s	He got out of the building	He got out of the building	He got out of the building and started yelling	correct	"He got out of the building and started yelling \cocksucker\\ in the middle of a busy street.\"""""	17	taboo	.	0	0	0	.	151	.	0	E1_SCS1	19	43	0.441860465	-1.44353877	-0.782592387	-1.212455205	-1.803470414	Low Sp Dom	404.7583333	194.275	165.9416667	303.4699048	160.6489969	113.9155146
26	FALSE	1747	27	4480	Down	n	Did they smell like that during the film festival?	smelled	13	7	smelled	13	7	3	3	alcohol	24	7	5	e	Down	n	The streets smelled of alcohol	11	Eng	2	s	The streets	The streets	The streets smelled of	correct	The streets smelled of alcohol during the spring festival.	9	neut	196	196	196	196	0	196	0	1	E1_SCS1	19	43	0.441860465	-0.119151121	-0.675461605	-0.317013416	-1.803470414	Low Sp Dom	369.7833333	203.2416667	180.8833333	249.156769	134.5354907	111.4569053
26	FALSE	2072	30	2175	Up	n	Did they see the movie last week?	last	18	4	last	18	4	5	5	dynamic	35	7	8	e	Up	y	The movie we saw last weekend was dynamic	35	Eng	2	s	The movie we saw	The movie we saw	The movie we saw last weekend was	correct	The movie we saw last weekend was dynamic from beginning to end.	12	neut	228	228	228	228	0	664	0	1	E1_SCS1	19	43	0.441860465	0.097075434	0.438698521	-0.170818838	-1.803470414	Low Sp Dom	369.7833333	203.2416667	180.8833333	249.156769	134.5354907	111.4569053
26	FALSE	1795	31	2382	Up	n	Was he in a relationship when he got it?	gave	19	4	gave	19	4	4	4	syphilis	28	8	6	e	Up	y	His ex girlfriend gave him syphilis	30	Eng	2	s	His ex girlfriend	His ex girlfriend	His ex girlfriend gave him	correct	His ex girlfriend gave him syphilis in college.	8	taboo	259	259	259	259	0	1030	0	1	E1_SCS1	19	43	0.441860465	0.306544909	1.310028876	-0.02919284	-1.803470414	Low Sp Dom	404.7583333	194.275	165.9416667	303.4699048	160.6489969	113.9155146
26	FALSE	1891	38	4035	Down	y	Did they read about this yesterday?	read	17	4	I read	15	6	3	4	rape	30	4	7	e	Down	n	"This morning, I read about a rape"	6	Eng	2	s	"This morning, I"	"This morning,"	"This morning, I read about a"	correct	"This morning, I read about a rape that happened yesterday in our city."	14	taboo	150	150	150	150	0	150	0	1	E1_SCS1	19	43	0.441860465	-0.429976794	-0.784973071	-0.527168121	-1.803470414	Low Sp Dom	404.7583333	194.275	165.9416667	303.4699048	160.6489969	113.9155146
26	FALSE	1705	39	3414	Down	n	Could she button the jacket?	was	23	3	was	23	3	5	5	tits	45	4	10	e	Down	n	The blazer she bought was too small for her tits	42	Eng	2	s	The blazer she bought	The blazer she bought	The blazer she bought was too small for her	correct	"The blazer she bought was too small for her tits, so she returned it."	14	taboo	.	0	0	0	.	0	.	0	E1_SCS1	19	43	0.441860465	-1.44353877	-1.142075675	-1.212455205	-1.803470414	Low Sp Dom	404.7583333	194.275	165.9416667	303.4699048	160.6489969	113.9155146
26	FALSE	2020	43	2901	Up	n	Was there a lot of them?	pointed	23	7	pointed	23	7	5	5	doors	70	5	13	e	Up	y	The museum tour guide pointed out how his paintings were filled with doors	5	Eng	2	s	The museum tour guide	The museum tour guide	The museum tour guide pointed out how his paintings were filled with	correct	The museum tour guide pointed out how his paintings were filled with doors at the beginning of his career.	19	neut	246	246	246	330	84	246	1	1	E1_SCS1	19	43	0.441860465	0.218702871	-0.556427404	-0.088584388	-1.803470414	Low Sp Dom	369.7833333	203.2416667	180.8833333	249.156769	134.5354907	111.4569053
26	FALSE	2074	44	3835	Down	n	Did they hurt after jogging?	that	10	4	that	10	4	3	3	boobs	19	5	5	e	Up	y	She said that her boobs	18	Eng	2	s	She said	She said	She said that her	incorrect	She said that her boobs hurt after running.	8	taboo	173	173	173	173	0	321	0	1	E1_SCS1	19	43	0.441860465	-0.274563957	-0.377876102	-0.422090768	-1.803470414	Low Sp Dom	404.7583333	194.275	165.9416667	303.4699048	160.6489969	113.9155146
26	FALSE	1856	46	1676	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	colleague	47	9	9	e	Down	n	"Last night over text message, he invited that colleague"	41	Eng	2	s	"Last night over text message, he"	"Last night over text message,"	"Last night over text message, he invited that"	correct	"Last night over text message, he invited that colleague to his place for dinner."	14	neut	106	106	106	106	0	836	0	1	E1_SCS1	19	43	0.441860465	-0.727288307	0.848176174	-0.728185666	-1.803470414	Low Sp Dom	369.7833333	203.2416667	180.8833333	249.156769	134.5354907	111.4569053
26	FALSE	1890	48	1102	Up	n	Did she travel a lot in her twenties?	when	26	4	when	26	4	6	6	acrobat	48	7	11	e	Up	y	My friend traveled a lot when she worked as an acrobat	47	Eng	2	s	My friend traveled a lot	My friend traveled a lot	My friend traveled a lot when she worked as an	correct	My friend traveled a lot when she worked as an acrobat in her twenties.	14	neut	314	314	314	688	374	314	1	1	E1_SCS1	19	43	0.441860465	0.6781843	-0.39454089	0.22207909	-1.803470414	Low Sp Dom	369.7833333	203.2416667	180.8833333	249.156769	134.5354907	111.4569053
26	FALSE	1342	49	1234	Up	n	Did the aunts chat over coffee?	were	10	4	were	10	4	3	3	agriculture	30	11	6	e	Up	y	My aunts were chatting about agriculture	29	Eng	2	s	My aunts	My aunts	My aunts were chatting about	correct	My aunts were chatting about agriculture while having coffee yesterday.	10	neut	175	175	175	175	0	175	0	1	E1_SCS1	19	43	0.441860465	-0.261049798	-0.72545597	-0.412953607	-1.803470414	Low Sp Dom	369.7833333	203.2416667	180.8833333	249.156769	134.5354907	111.4569053
26	FALSE	2146	50	1522	Down	y	Did the person see the picture on their computer?	picture	19	7	a picture	17	9	4	5	butthole	32	8	8	e	Down	n	Yesterday I saw a picture of a butthole	12	Eng	2	s	Yesterday I saw a	Yesterday I saw	Yesterday I saw a picture of a	correct	Yesterday I saw a picture of a butthole in my cousin's phone.	12	taboo	0	176	340	543	203	694	1	1	E1_SCS1	19	43	0.441860465	-0.254292718	0.510119042	0.340862185	-1.803470414	Low Sp Dom	404.7583333	194.275	165.9416667	303.4699048	160.6489969	113.9155146
26	FALSE	1638	96	3849	Down	n	¿Ha estado la marca allí durante una semana?	mancha	11	6	mancha	11	6	3	3	brazo	31	5	7	e	Down	n	Tengo una mancha grande en mi brazo	15	Spa	2	s	Tengo una	Tengo una	Tengo una mancha grande en mi	correct	Tengo una mancha grande en mi brazo desde la fiesta de ayer.	12	neut	366	366	366	366	0	366	0	1	E1_SCS1	19	43	0.441860465	1.029552452	-0.27074532	0.459645279	-1.803470414	Low Sp Dom	758.9166667	385.7166667	290.9916667	614.1375395	289.7325972	205.3815672
26	FALSE	1352	84	2601	Down	n	¿Lo estaban vendiendo?	vi	34	2	vi	34	2	6	6	lubricante	63	10	10	e	Down	n	"Mientras caminaba por el campus, vi que estaban distribuyendo lubricante"	40	Spa	2	s	"Mientras caminaba por el campus,"	"Mientras caminaba por el campus,"	"Mientras caminaba por el campus, vi que estaban distribuyendo"	correct	"Mientras caminaba por el campus, vi que estaban distribuyendo lubricante a los estudiantes en la plaza."	16	taboo	0	364	808	808	0	808	0	1	E1_SCS1	19	43	0.441860465	1.016038292	0.781517021	2.478957886	-1.803470414	Low Sp Dom	836.675	403.3916667	302.1916667	575.0767455	306.5644625	201.4757443
26	FALSE	1524	92	2614	Up	n	¿Ocurrió esto after the workout?	was	10	3	was	10	3	3	3	stiff	19	5	5	e	Up	y	Su novia was very stiff	1	CS	2	s	Su novia	Su novia	Su novia was very	correct	Su novia was very stiff after her usual workout in the morning.	12	neut	171	171	171	171	0	171	0	1	E1_SCS1	19	43	0.441860465	-0.288078117	-0.734978706	-0.431227929	-1.803470414	Low Sp Dom	354.4416667	203.25	163.9583333	294.4723467	166.663514	107.284934
26	FALSE	1378	94	4116	Up	n	¿La persona lo vio en el armario?	we	14	2	we	14	2	4	4	quarter	44	7	11	e	Down	n	"En el hostal we were staying at, I found a quarter"	19	CS	2	s	En el hostal	En el hostal	"En el hostal we were staying at, I found a"	incorrect	"En el hostal we were staying at, I found a quarter on the bed sheet."	15	neut	.	0	0	0	.	506	.	0	E1_SCS1	19	43	0.441860465	-1.44353877	0.062550444	-1.212455205	-1.803470414	Low Sp Dom	354.4416667	203.25	163.9583333	294.4723467	166.663514	107.284934
26	FALSE	1511	95	2246	Down	n	¿Fue adicto durante 5 años?	was	19	3	was	19	3	5	5	sugar	35	5	8	e	Down	n	"En el colegio, he was addicted to sugar"	13	CS	2	s	"En el colegio, he"	"En el colegio, he"	"En el colegio, he was addicted to"	correct	"En el colegio, he was addicted to sugar for three years."	11	neut	.	0	0	0	.	0	.	0	E1_SCS1	19	43	0.441860465	-1.44353877	-1.142075675	-1.212455205	-1.803470414	Low Sp Dom	354.4416667	203.25	163.9583333	294.4723467	166.663514	107.284934
26	FALSE	1403	97	4063	Down	n	¿Los examinaron en la consulta del doctor?	they	20	4	they	20	4	5	5	teeth	38	5	8	e	Down	n	"Hoy en el colegio, they examined the teeth"	31	CS	2	s	"Hoy en el colegio,"	"Hoy en el colegio,"	"Hoy en el colegio, they examined the"	correct	"Hoy en el colegio, they examined the teeth of the children at the annual health checkup."	16	neut	0	99	174	174	0	174	0	1	E1_SCS1	19	43	0.441860465	-0.774587866	-0.727836654	-0.417522188	-1.803470414	Low Sp Dom	354.4416667	203.25	163.9583333	294.4723467	166.663514	107.284934
26	FALSE	1408	98	3611	Down	y	¿La encontraron en una fuente?	found	34	5	they found	29	10	6	7	turd	42	4	9	e	Down	n	"A principio de este verano, they found a turd"	44	CS	2	s	"A principio de este verano, they"	"A principio de este verano,"	"A principio de este verano, they found a"	correct	"A principio de este verano, they found a turd in the showers at the waterpark."	15	taboo	.	0	0	0	.	0	.	0	E1_SCS1	19	43	0.441860465	-1.44353877	-1.142075675	-1.212455205	-1.803470414	Low Sp Dom	354.575	245.9166667	203.8166667	244.1315826	167.5733169	123.2959126
27	FALSE	992	17	2696	Down	n	Did the person see it on the cupboard?	we	15	2	we	15	2	4	4	pubic hair	45	10	11	e	Down	n	"In the hostel we were staying at, I found a pubic hair"	19	Eng	3	s	In the hostel	In the hostel	"In the hostel we were staying at, I found a"	correct	"In the hostel we were staying at, I found a pubic hair on the bed sheet."	16	taboo	240	240	240	240	0	240	0	1	SCS1_E1	42	43	0.976744186	0.178160392	-0.570711508	-0.115995871	1.030667931	High Sp Dom	350.3333333	237.9333333	197.5333333	256.2985173	171.0212888	124.3170204
27	FALSE	985	18	1645	Up	n	Did they go on a date?	that	15	4	that	15	4	4	4	cock	29	4	8	e	Up	y	I didnÆt know that he had a cock	43	Eng	3	s	I didnÆt know	I didnÆt know	I didnÆt know that he had a	correct	I didnÆt know that he had a cock that big until we went on a date.	16	taboo	0	221	432	432	0	682	0	1	SCS1_E1	42	43	0.976744186	0.049775875	0.481550833	0.761171596	1.030667931	High Sp Dom	350.3333333	237.9333333	197.5333333	256.2985173	171.0212888	124.3170204
27	FALSE	982	19	3681	Down	n	Did he get out of the car?	and	28	3	and	28	3	7	7	airplane	49	8	10	e	Down	n	"He got out of the building and started yelling \airplane\\\"""""	48	Eng	3	s	He got out of the building	He got out of the building	He got out of the building and started yelling	correct	"He got out of the building and started yelling \airplane\\ in the middle of a busy street.\"""""	17	neut	0	511	511	1755	1244	1090	1	1	SCS1_E1	42	43	0.976744186	2.009329029	1.452869918	1.12208946	1.030667931	High Sp Dom	336.7416667	204.4583333	177.7416667	229.6082706	158.7202441	122.8700547
27	FALSE	968	26	2893	Down	n	Did they examine them at the doctor's office?	they	18	4	they	18	4	4	4	testicles	36	9	7	e	Down	n	"Today at school, they examined the testicles"	31	Eng	3	s	"Today at school,"	"Today at school,"	"Today at school, they examined the"	correct	"Today at school, they examined the testicles of the children at the annual health checkup."	15	taboo	0	280	638	638	0	1179	0	1	SCS1_E1	42	43	0.976744186	0.448443586	1.664750796	1.702299191	1.030667931	High Sp Dom	350.3333333	237.9333333	197.5333333	256.2985173	171.0212888	124.3170204
27	FALSE	1079	27	3038	Down	n	Were they in front of the cinema?	there	21	5	there	21	5	5	5	girls	41	5	10	e	Down	n	My friend said that there were a lot of girls	36	Eng	3	s	My friend said that	My friend said that	My friend said that there were a lot of	correct	My friend said that there were a lot of girls in front of the club last night.	17	neut	.	0	0	0	.	225	.	0	SCS1_E1	42	43	0.976744186	-1.44353877	-0.606421769	-1.212455205	1.030667931	High Sp Dom	336.7416667	204.4583333	177.7416667	229.6082706	158.7202441	122.8700547
27	FALSE	1016	30	1921	Down	y	Did the person see the picture on their computer?	picture	19	7	a picture	17	9	4	5	wolf	32	4	8	e	Down	n	Yesterday I saw a picture of a wolf	12	Eng	3	s	Yesterday I saw a	Yesterday I saw	Yesterday I saw a picture of a	correct	Yesterday I saw a picture of a wolf in my cousin's phone.	12	neut	0	361	578	578	0	578	0	1	SCS1_E1	42	43	0.976744186	0.995767053	0.233959694	1.428184357	1.030667931	High Sp Dom	336.7416667	204.4583333	177.7416667	229.6082706	158.7202441	122.8700547
27	FALSE	1089	36	12310	Down	n	Did they hurt after jogging?	that	10	4	that	10	4	3	3	knees	19	5	5	e	Up	y	She said that her knees	18	Eng	3	s	She said	She said	She said that her	incorrect	She said that her knees hurt after running.	8	neut	284	284	284	284	0	284	0	1	SCS1_E1	42	43	0.976744186	0.475471905	-0.465961411	0.085021674	1.030667931	High Sp Dom	336.7416667	204.4583333	177.7416667	229.6082706	158.7202441	122.8700547
27	FALSE	982	25	3169	Down	n	¿Ocurrió esto después del gimnasio?	ella	24	4	ella	24	4	5	5	máscara	45	7	10	e	Down	n	"Después de la reunión, ella se inclinó y su máscara"	28	Spa	3	s	"Después de la reunión,"	"Después de la reunión,"	"Después de la reunión, ella se inclinó y su"	correct	"Después de la reunión, ella se inclinó y su máscara cayó de su bolso."	14	neut	194	194	194	194	0	388	0	1	SCS1_E1	42	43	0.976744186	-0.132665281	-0.218370272	-0.326150577	1.030667931	High Sp Dom	609.2142857	301.4642857	232.1785714	461.8814525	244.8812151	130.8936171
27	FALSE	1206	5	4726	Up	n	Did Maria's mom find it in Maria's private space?	found	13	5	found	13	5	3	3	dildo	21	5	5	e	Up	y	Maria's mom found a dildo	25	Eng	3	s	Maria's mom	Maria's mom	Maria's mom found a	correct	Maria's mom found a dildo in her room.	8	taboo	0	446	559	559	0	559	0	1	SCS1_E1	42	43	0.976744186	1.57011884	0.188726698	1.341381327	1.030667931	High Sp Dom	350.3333333	237.9333333	197.5333333	256.2985173	171.0212888	124.3170204
27	FALSE	1131	8	10456	Down	n	Could she button the jacket?	was	23	3	was	23	3	5	5	shoulders	45	9	10	e	Down	n	The blazer she bought was too small for her shoulders	42	Eng	3	s	The blazer she bought	The blazer she bought	The blazer she bought was too small for her	correct	"The blazer she bought was too small for her shoulders, so she returned it."	14	neut	0	190	390	390	0	390	0	1	SCS1_E1	42	43	0.976744186	-0.1596936	-0.213608904	0.569291213	1.030667931	High Sp Dom	336.7416667	204.4583333	177.7416667	229.6082706	158.7202441	122.8700547
27	FALSE	1025	12	3284	Down	n	Did this happen when he returned from the lake?	from	18	4	from	18	4	4	4	shit	40	4	9	e	Down	n	"When he returned from the farm, he had shit"	7	Eng	3	s	When he returned	When he returned	"When he returned from the farm, he had"	correct	"When he returned from the farm, he had shit all over his pants."	13	taboo	133	133	133	133	0	673	0	1	SCS1_E1	42	43	0.976744186	-0.544847151	0.460124677	-0.604833991	1.030667931	High Sp Dom	350.3333333	237.9333333	197.5333333	256.2985173	171.0212888	124.3170204
